,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
469401,MA010120220813871342,지니발레아카데미,,P1,교육,P106,기타 교육,P10613,기타 예술/스포츠 교육기관,P85629,기타 예술학원,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580001,1,대지,158,1.0,서울특별시 마포구 동교동 158-1,114404139529,서울특별시 마포구 월드컵북로2길,57.0,,1144012100101580001011719,,서울특별시 마포구 월드컵북로2길 57,121898,3995,,6,,126.923346339882,37.5574877601044
470244,MA010120220808607800,건강한공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580018,1,대지,158,18.0,서울특별시 마포구 동교동 158-18,114404139529,서울특별시 마포구 월드컵북로2길,37.0,,1144012100101580006000001,,서울특별시 마포구 월드컵북로2길 37,121898,3995,,2,,126.922596684065,37.5568862358952
470786,MA010120220803184675,우동가조쿠,,I2,음식,I203,일식,I20303,일식 면 요리,I56122,일식 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101540020,1,대지,154,20.0,서울특별시 마포구 동교동 154-20,114404139425,서울특별시 마포구 양화로19길,18.0,,1144012100101540020011700,,서울특별시 마포구 양화로19길 18,121816,3994,,1,,126.924070265064,37.5583052943585
470955,MA010120220808024261,이래컴퍼니,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
471169,MA0101202211A0072959,달스테이,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580025,1,대지,158,25.0,서울특별시 마포구 동교동 158-25,114403112014,서울특별시 마포구 동교로,198.0,,1144012100101580025011727,,서울특별시 마포구 동교로 198,121898,3995,,5,,126.92300450541,37.5576468292926
471249,MA010120220810079278,난이한복,,N1,시설관리·임대,N110,가정용품 대여,N11004,의류 대여업,N76292,의류 임대업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590005,1,대지,159,5.0,서울특별시 마포구 동교동 159-5,114403113014,서울특별시 마포구 양화로,161.0,,1144012100101590005011731,케이스퀘어,서울특별시 마포구 양화로 161,121898,3995,,8,,126.923297793953,37.5569286733792
471549,MA0101202211A0035656,블루수비르,,G2,소매,G222,중고 상품 소매,G22201,중고 상품 소매업,G47869,기타 중고 상품 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101550016,1,대지,155,16.0,서울특별시 마포구 동교동 155-16,114404139425,서울특별시 마포구 양화로19길,2.0,,1144012100101550016023688,,서울특별시 마포구 양화로19길 2,121816,3994,,4,,126.92466430652,37.5579232598337
471919,MA010120220800246547,뉴차이나투어,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
472175,MA010120220811937205,테라씨앤디,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
472316,MA010120220804020123,건축사사무소야가투,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101670024,1,대지,167,24.0,서울특별시 마포구 동교동 167-24,114403113014,서울특별시 마포구 양화로,178.0,5.0,1144012100101670027000001,,서울특별시 마포구 양화로 178-5,121818,4051,,4,,126.925414834921,37.5576778024873
474764,MA010120220812820636,브랜드마켓,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101620010,1,대지,162,10.0,서울특별시 마포구 동교동 162-10,114404139620,서울특별시 마포구 홍익로6길,27.0,,1144012100101620010028309,,서울특별시 마포구 홍익로6길 27,121817,4050,,1,,126.923090392111,37.5556112650459
475097,MA010120220813532804,술여행,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470004,1,대지,347,4.0,서울특별시 마포구 서교동 347-4,114403113015,서울특별시 마포구 어울마당로,136.0,6.0,1144012000103470004010143,,서울특별시 마포구 어울마당로 136-6,121837,4053,,1,,126.925214899191,37.5558378631089
475666,MA010120220808400786,아이꽃피나,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000033,1,대지,200,33.0,서울특별시 마포구 동교동 200-33,114404139112,서울특별시 마포구 동교로27길,3.0,14.0,1144012100102000033012074,,서울특별시 마포구 동교로27길 3-14,121819,3993,,6,,126.922534423324,37.5580660283226
476815,MA010120220800190252,세븐일레븐홍대,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,1,,126.924502352231,37.5558043432705
477049,MA010120220804730712,제줏간,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101690008,1,대지,169,8.0,서울특별시 마포구 동교동 169-8,114403113015,서울특별시 마포구 어울마당로,141.0,,1144012100101690008011818,,서울특별시 마포구 어울마당로 141,121818,4051,,2,,126.925466121384,37.556470877125
477167,MA010120220813112438,노트온,,S2,수리·개인,S205,가전제품 수리,S20501,가전제품 수리업,S95310,가전제품 수리업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
477699,MA010120220812983093,에스플러스,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
478430,MA0101202209A0088613,와이에스더블유,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101620014,1,대지,162,14.0,서울특별시 마포구 동교동 162-14,114404139620,서울특별시 마포구 홍익로6길,21.0,,1144012100101620014011750,,서울특별시 마포구 홍익로6길 21,121817,4050,,,,126.922888512502,37.5554832780239
478440,MA0101202309A0043844,빈티지넘버나인,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460041,1,대지,346,41.0,서울특별시 마포구 서교동 346-41,114403113015,서울특별시 마포구 어울마당로,122.0,,1144012000103460041010134,,서울특별시 마포구 어울마당로 122,121837,4055,,1,,126.923852607097,37.5553388928496
478510,MA010120220800246668,아이엔비인터내셔널,,N1,시설관리·임대,N107,사무 지원,N10703,복사업,N75912,복사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650003,1,대지,165,3.0,서울특별시 마포구 동교동 165-3,114404139620,서울특별시 마포구 홍익로6길,57.0,,1144012100101650003011784,금강빌딩,서울특별시 마포구 홍익로6길 57,121817,4050,,3,,126.924366086819,37.5566230473601
478809,MA010120220800783875,라휘사주카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460039,1,대지,346,39.0,서울특별시 마포구 서교동 346-39,114404139460,서울특별시 마포구 와우산로23길,52.0,,1144012000103460039024739,,서울특별시 마포구 와우산로23길 52,121837,4055,,3,,126.923731107402,37.5551305463609
479186,MA010120220800253112,세상스케치,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
479267,MA010120220808522199,라리움,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,"화장품, 비누 및 방향제 소매업",11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101640001,1,대지,164,1.0,서울특별시 마포구 동교동 164-1,114404139423,서울특별시 마포구 양화로18길,12.0,,1144012100101640001021940,두영빌딩,서울특별시 마포구 양화로18길 12,121817,4050,,1,,126.924605935521,37.5564720556499
480830,MA010120220800818921,국제문화교류센터,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
481027,MA010120220813952548,제줏간홍대,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56193,치킨 전문점,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101690026,1,대지,169,26.0,서울특별시 마포구 동교동 169-26,114403113015,서울특별시 마포구 어울마당로,141.0,3.0,1144012100101690007011817,,서울특별시 마포구 어울마당로 141-3,121818,4051,,1,,126.925543784771,37.5565797086105
481390,MA010120220802922699,필로베이커리무설탕베이커리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460018,1,대지,346,18.0,서울특별시 마포구 서교동 346-18,114404139616,서울특별시 마포구 홍익로2길,27.0,22.0,1144012000103460018010123,,서울특별시 마포구 홍익로2길 27-22,121837,4055,,1,,126.924449395821,37.5555515699291
481698,MA0101202301A0073259,109모빌리티,홍대점,G2,소매,G203,모터사이클 소매,G20301,모터사이클 및 부품 소매업,G45302,모터사이클 및 부품 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101540024,1,대지,154,24.0,서울특별시 마포구 동교동 154-24,114404139425,서울특별시 마포구 양화로19길,22.0,12.0,1144012100101540024022655,,서울특별시 마포구 양화로19길 22-12,121816,3994,,1,,126.924314831152,37.5586138760131
481775,MA0101202303A0119873,덤프,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
482491,MA010120220805697814,올라플레이펍,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102010006,1,대지,201,6.0,서울특별시 마포구 동교동 201-6,114403112014,서울특별시 마포구 동교로,187.0,,1144012100102010006027168,,서울특별시 마포구 동교로 187,121819,3992,,1,,126.921969729114,37.5571958764486
483660,MA0106202301A1299991,엠플레이그라운드,,G2,소매,G209,섬유·의복·신발 소매,G20901,남성 의류 소매업,G47411,남자용 겉옷 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470022,1,대지,347,22.0,서울특별시 마포구 서교동 347-22,114403113015,서울특별시 마포구 어울마당로,132.0,,1144012000103470022010152,혜강빌딩,서울특별시 마포구 어울마당로 132,121837,4053,,1,,126.924637372576,37.5558596354786
484633,MA010120220812603428,아메리카요가,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650001,1,대지,165,1.0,서울특별시 마포구 동교동 165-1,114403113014,서울특별시 마포구 양화로,166.0,,1144012100101650001011783,미래프라자,서울특별시 마포구 양화로 166,121753,4050,,12,,126.924149388428,37.5567382079753
